机速_al,负压_1_al,负压_2_al,负压_3_al,负压_4_al,负压_5_al,负压_6_al,负压_7_al,负压_8_al,负压_9_al,负压_10_al,负压_11_al,负压_12_al,负压_13_al,负压_14_al,负压_15_al,负压_16_al,负压_17_al,负压_18_al,温度_1_al,温度_2_al,温度_3_al,温度_4_al,温度_5_al,温度_6_al,温度_7_al,温度_8_al,温度_9_al,温度_10_al,温度_11_al,温度_12_al,温度_13_al,温度_14_al,温度_15_al,温度_16_al,温度_17_al,温度_18_al,大烟道负压_1_al,大烟道负压_2_al,大烟道温度_1_al,大烟道温度_2_al,pgrad_1,tgrad_1,pgrad_2,tgrad_2,pgrad_3,tgrad_3,pgrad_4,tgrad_4,pgrad_5,tgrad_5,pgrad_6,tgrad_6,pgrad_7,tgrad_7,pgrad_8,tgrad_8,pgrad_9,tgrad_9,pgrad_10,tgrad_10,pgrad_11,tgrad_11,pgrad_12,tgrad_12,pgrad_13,tgrad_13,pgrad_14,tgrad_14,pgrad_15,tgrad_15,pgrad_16,tgrad_16,pgrad_17,tgrad_17,p_mean,p_mid,p_back,t_back,co_lag1,co_lag2,co_lag5,co_ma5,co_diff1,CO浓度
1.33,-11.245,-11.566,-11.143,-11.303,-11.303,-14.039,-14.039,-14.058,-14.058,-13.965,-13.965,-13.937,-13.937,-11.605,-11.605,-9.088,-8.45,-8.369,115.3,100.35,94.7,90.15,133.05,97.35,89.35,86.6,85.95,96.05,96.45,169.3,324.65,439.9,467.5,504.5,495.4500000000001,479.3,-14.135,-14.252,162.7,145.6,-0.3210000000000015,-14.950000000000003,0.42300000000000004,-5.6499999999999915,-0.16000000000000014,-4.549999999999997,0.0,42.900000000000006,-2.735999999999999,-35.70000000000002,0.0,-8.0,-0.019000000000000128,-2.75,0.0,-0.6499999999999915,0.09299999999999997,10.099999999999994,0.0,0.4000000000000057,0.02800000000000047,72.85000000000001,0.0,155.34999999999997,2.331999999999999,115.25,0.0,27.600000000000023,2.5170000000000012,37.0,0.6379999999999999,-9.049999999999898,0.08099999999999952,-16.15000000000009,-12.093055555555555,-14.008714285714285,-10.509,451.8833333333334,3338.759,3361.183,3342.737,3366.3918000000003,44.84900000000016,3383.608
1.33,-11.235,-11.534,-11.11,-11.249,-11.249,-14.033,-14.033,-14.048,-14.048,-14.026,-14.026,-13.978,-13.978,-10.861,-10.861,-9.071,-8.409,-8.313,115.8,99.8,94.65,90.45,129.15,97.25,89.15,86.6,85.85,94.85,97.8,195.0,331.1,444.3,468.45,514.55,514.8499999999999,475.55,-14.13,-14.268,163.9,145.6,-0.29900000000000126,-16.0,0.42400000000000126,-5.1499999999999915,-0.13900000000000112,-4.200000000000003,0.0,38.7,-2.783999999999999,-31.900000000000006,0.0,-8.099999999999994,-0.015000000000000568,-2.5500000000000114,0.0,-0.75,0.02200000000000024,9.0,0.0,2.950000000000003,0.04800000000000004,97.2,0.0,136.10000000000002,3.116999999999999,113.19999999999999,0.0,24.149999999999977,1.790000000000001,46.099999999999966,0.661999999999999,0.2999999999999545,0.09600000000000009,-39.2999999999999,-12.003444444444444,-14.02742857142857,-10.248833333333334,458.1333333333334,3383.608,3338.759,3376.013,3381.7998,69.44499999999971,3453.053
1.33,-11.241,-11.528,-11.127,-11.239,-11.239,-14.059,-14.059,-14.103,-14.103,-14.047,-14.047,-13.994,-13.994,-9.101,-9.101,-9.141,-8.531,-8.458,117.2,99.95,94.35,90.8,127.8,97.6,89.35,86.65,85.95,96.35,94.8,222.15,342.6,440.65,473.8,524.2,521.5,478.9,-14.172,-14.301,164.7,145.5,-0.2870000000000008,-17.25,0.4009999999999998,-5.6000000000000085,-0.1120000000000001,-3.549999999999997,0.0,37.0,-2.8199999999999985,-30.200000000000003,0.0,-8.25,-0.04400000000000048,-2.6999999999999886,0.0,-0.7000000000000028,0.05599999999999916,10.399999999999991,0.0,-1.5499999999999972,0.053000000000000824,127.35000000000001,0.0,120.45000000000002,4.892999999999999,98.04999999999995,0.0,33.150000000000034,-0.03999999999999915,50.400000000000034,0.6099999999999994,-2.7000000000000455,0.0730000000000004,-42.60000000000002,-11.839555555555556,-14.058857142857141,-9.720999999999998,463.60833333333335,3453.053,3383.608,3372.396,3388.7441999999996,-45.934999999999945,3407.118
1.33,-11.134,-11.498,-11.127,-11.282,-11.282,-14.084,-14.084,-14.139,-14.139,-14.019,-14.019,-13.989,-13.989,-9.248,-9.248,-9.161,-8.652,-8.606,118.0,100.15,93.65,91.1,128.85,97.75,89.3,86.5,85.75,95.9,95.85,206.65,367.6,438.05,482.65,525.55,515.55,483.2000000000001,-14.183,-14.305,164.6,145.6,-0.363999999999999,-17.849999999999994,0.37099999999999866,-6.5,-0.15499999999999936,-2.5500000000000114,0.0,37.75,-2.8019999999999996,-31.099999999999994,0.0,-8.450000000000003,-0.054999999999999716,-2.799999999999997,0.0,-0.75,0.11999999999999922,10.150000000000006,0.0,-0.05000000000001137,0.02999999999999936,110.80000000000001,0.0,160.95000000000002,4.741000000000001,70.44999999999999,0.0,44.599999999999966,0.08699999999999974,42.89999999999998,0.5090000000000003,-10.0,0.045999999999999375,-32.34999999999985,-11.87222222222222,-14.06757142857143,-9.817333333333334,468.7666666666667,3407.118,3453.053,3361.183,3392.5782,-26.764999999999873,3380.353
1.33,-11.078,-11.461,-11.187,-11.29,-11.29,-14.083,-14.083,-14.095,-14.095,-14.007,-14.007,-13.96,-13.96,-8.901,-8.901,-9.126,-8.458,-8.375,118.5,101.05,93.1,91.3,129.8,98.2,88.94999999999999,86.35,85.55000000000001,93.6,99.0,189.95,391.8,437.45,482.7000000000001,522.7,512.75,481.8,-14.171,-14.315,164.8,145.1,-0.3830000000000009,-17.450000000000003,0.2740000000000009,-7.950000000000003,-0.10299999999999976,-1.7999999999999972,0.0,38.500000000000014,-2.793000000000001,-31.60000000000001,0.0,-9.250000000000014,-0.012000000000000455,-2.5999999999999943,0.0,-0.799999999999983,0.08800000000000097,8.049999999999983,0.0,5.400000000000006,0.04699999999999882,90.94999999999999,0.0,201.85000000000002,5.059000000000001,45.64999999999998,0.0,45.250000000000114,-0.22499999999999964,39.99999999999994,0.6679999999999993,-9.950000000000045,0.08300000000000018,-30.94999999999999,-11.797611111111113,-14.047142857142859,-9.620166666666666,471.53333333333336,3380.353,3407.118,3338.759,3384.9102,-79.9340000000002,3300.419
1.33,-11.146,-11.467,-11.164,-11.247,-11.247,-14.076,-14.076,-14.091,-14.091,-14.081,-14.081,-14.053,-14.053,-8.807,-8.807,-8.962,-8.402,-8.332,119.15,101.45,93.0,91.1,130.55,98.65,88.45,86.6,85.35,91.65,101.4,176.05,367.3,440.25,481.5,516.3,509.6,481.7000000000001,-14.154,-14.31,165.0,144.1,-0.32099999999999973,-17.700000000000003,0.3030000000000008,-8.450000000000003,-0.08300000000000018,-1.9000000000000057,0.0,39.45000000000002,-2.8290000000000006,-31.900000000000006,0.0,-10.200000000000003,-0.014999999999998792,-1.8500000000000085,0.0,-1.25,0.009999999999999787,6.300000000000011,0.0,9.75,0.027999999999998693,74.65,0.0,191.25,5.246,72.94999999999999,0.0,41.25,-0.15499999999999936,34.799999999999955,0.5600000000000005,-6.699999999999932,0.06999999999999851,-27.89999999999992,-11.787944444444442,-14.078428571428573,-9.560500000000001,466.10833333333335,3300.419,3380.353,3383.608,3369.7915999999996,7.596000000000004,3308.015
1.33,-11.101,-11.446,-11.165,-11.271,-11.271,-14.136,-14.136,-14.166,-14.166,-14.063,-14.063,-14.038,-14.038,-9.154,-9.154,-9.077,-8.498,-8.462,119.0,101.7,93.7,90.4,131.55,98.4,88.1,86.55000000000001,85.25,90.8,103.45,158.60000000000002,332.70000000000005,446.7000000000001,480.6,513.45,505.85,482.5,-14.247,-14.346,164.3,143.8,-0.34499999999999886,-17.299999999999997,0.2810000000000006,-8.0,-0.10600000000000165,-3.299999999999997,0.0,41.150000000000006,-2.8649999999999984,-33.150000000000006,0.0,-10.300000000000011,-0.030000000000001137,-1.549999999999983,0.0,-1.3000000000000114,0.10299999999999976,5.549999999999997,0.0,12.650000000000006,0.025000000000000355,55.15000000000002,0.0,174.10000000000002,4.884,114.00000000000006,0.0,33.89999999999992,0.07699999999999996,32.85000000000002,0.5790000000000006,-7.600000000000023,0.03599999999999959,-23.350000000000023,-11.855833333333331,-14.109714285714286,-9.7305,460.3,3308.015,3300.419,3453.053,3334.78,-30.019999999999982,3277.995
1.33,-11.11,-11.469,-11.202,-11.32,-11.32,-14.122,-14.122,-14.137,-14.137,-14.052,-14.052,-14.05,-14.05,-9.427,-9.427,-9.17,-8.474,-8.399,118.35,102.15,94.05,89.95,129.75,97.95,88.0,86.3,85.1,90.4,104.95,151.55,298.54999999999995,454.4,479.9500000000001,511.8,505.1,482.6,-14.232,-14.32,162.7,145.3,-0.359,-16.19999999999999,0.26699999999999946,-8.100000000000009,-0.11800000000000033,-4.099999999999994,0.0,39.8,-2.8019999999999996,-31.799999999999997,0.0,-9.950000000000003,-0.015000000000000568,-1.7000000000000028,0.0,-1.2000000000000028,0.08500000000000085,5.300000000000011,0.0,14.549999999999997,0.0019999999999988916,46.60000000000001,0.0,146.99999999999994,4.623000000000001,155.85000000000002,0.0,25.550000000000125,0.2569999999999997,31.84999999999991,0.6959999999999997,-6.699999999999989,0.07500000000000107,-22.5,-11.89111111111111,-14.095999999999998,-9.8245,455.40000000000003,3277.995,3308.015,3407.118,3320.3848,57.146999999999935,3335.142
1.33,-11.157,-11.457,-11.192,-11.295,-11.295,-14.12,-14.12,-14.137,-14.137,-14.01,-14.01,-13.98,-13.98,-12.019,-12.019,-9.117,-8.513,-8.38,118.1,102.75,94.0,90.75,126.3,97.5,88.19999999999999,85.85,85.0,89.9,100.25,157.2,265.79999999999995,447.8,482.7000000000001,509.65,501.7,480.7,-14.239,-14.341,160.4,148.4,-0.3000000000000007,-15.349999999999994,0.26500000000000057,-8.75,-0.10299999999999976,-3.25,0.0,35.55,-2.8249999999999993,-28.799999999999997,0.0,-9.300000000000011,-0.017000000000001236,-2.3499999999999943,0.0,-0.8499999999999943,0.12700000000000067,4.900000000000006,0.0,10.349999999999994,0.02999999999999936,56.94999999999999,0.0,108.59999999999997,1.9610000000000003,182.00000000000006,0.0,34.90000000000009,2.9019999999999992,26.949999999999875,0.604000000000001,-7.949999999999989,0.13299999999999912,-21.0,-12.163222222222222,-14.073428571428574,-10.671333333333335,448.0583333333332,3335.142,3277.995,3380.353,3321.904,52.807000000000244,3387.949
1.33,-11.349,-11.525,-11.165,-11.256,-11.256,-14.062,-14.062,-14.085,-14.085,-13.984,-13.984,-13.957,-13.957,-13.808,-13.808,-7.973,-6.801,-5.894,118.35,102.65,94.2,90.35,125.25,97.25,88.4,85.55,85.25,91.0,96.15,162.60000000000002,246.95,418.8,486.5,511.4,501.2,481.05,-14.19,-14.293,158.8,150.8,-0.17600000000000016,-15.699999999999989,0.3600000000000012,-8.450000000000003,-0.09100000000000108,-3.8500000000000085,0.0,34.900000000000006,-2.805999999999999,-28.0,0.0,-8.849999999999994,-0.023000000000001464,-2.8500000000000085,0.0,-0.29999999999999716,0.10100000000000087,5.75,0.0,5.150000000000006,0.026999999999999247,66.45000000000002,0.0,84.34999999999997,0.1490000000000009,171.85000000000002,0.0,67.69999999999999,5.835,24.899999999999977,1.1719999999999997,-10.199999999999989,0.907,-20.149999999999977,-12.056166666666664,-14.031285714285714,-10.3735,440.98333333333335,3387.949,3335.142,3300.419,3354.0222000000003,73.06100000000015,3461.01
1.33,-11.474,-11.62,-11.144,-11.276,-11.276,-14.046,-14.046,-14.076,-14.076,-13.996,-13.996,-13.984,-13.984,-13.839,-13.839,-8.0,-6.613,-5.713,119.2,102.3,94.15,90.55,125.1,97.3,88.6,85.5,85.2,93.05,93.65,170.6,270.7,388.35,487.15,526.85,517.05,479.35,-14.187,-14.267,159.2,152.4,-0.14599999999999902,-16.900000000000006,0.4759999999999991,-8.149999999999991,-0.13199999999999967,-3.6000000000000085,0.0,34.55,-2.7699999999999996,-27.799999999999997,0.0,-8.700000000000003,-0.030000000000001137,-3.0999999999999943,0.0,-0.29999999999999716,0.08000000000000007,7.849999999999994,0.0,0.6000000000000085,0.012000000000000455,76.94999999999999,0.0,100.1,0.14499999999999957,117.65000000000003,0.0,98.79999999999995,5.839,39.700000000000045,1.3869999999999996,-9.800000000000068,0.9000000000000004,-37.69999999999993,-12.055444444444442,-14.031428571428568,-10.331333333333333,444.90833333333325,3461.01,3387.949,3308.015,3411.2416000000003,133.10199999999986,3594.112
1.33,-11.486,-11.714,-11.209,-11.316,-11.316,-14.058,-14.058,-14.09,-14.09,-13.991,-13.991,-13.976,-13.976,-13.822,-13.822,-13.443,-13.233,-10.979,119.0,102.2,94.6,90.6,123.55,96.85,88.85,85.5,85.35,92.1,93.1,182.7,288.5,357.0,486.25,530.8,529.0,481.3,-14.199,-14.288,160.2,153.4,-0.22799999999999976,-16.799999999999997,0.5050000000000008,-7.6000000000000085,-0.1070000000000011,-4.0,0.0,32.95,-2.741999999999999,-26.700000000000003,0.0,-8.0,-0.03200000000000003,-3.3499999999999943,0.0,-0.15000000000000568,0.0990000000000002,6.75,0.0,1.0,0.014999999999998792,89.6,0.0,105.80000000000001,0.1540000000000017,68.5,0.0,129.25,0.37899999999999956,44.549999999999955,0.20999999999999908,-1.7999999999999545,2.2540000000000013,-47.69999999999999,-13.03166666666667,-14.036285714285714,-13.2125,445.4750000000001,3594.112,3461.01,3277.995,3495.0089999999996,102.7199999999998,3696.832
1.33,-11.369,-11.64,-11.194,-11.294,-11.294,-14.069,-14.069,-14.08,-14.08,-14.0,-14.0,-13.968,-13.968,-13.802,-13.802,-10.467,-8.157,-6.563,119.2,102.3,94.95,90.95,122.4,96.35,88.7,85.65,85.6,92.95,94.1,182.4,299.1,372.6,467.9500000000001,526.25,536.75,486.6,-14.194,-14.297,161.2,153.8,-0.2710000000000008,-16.900000000000006,0.44599999999999973,-7.349999999999994,-0.09999999999999964,-4.0,0.0,31.450000000000003,-2.7750000000000004,-26.05000000000001,0.0,-7.6499999999999915,-0.010999999999999233,-3.049999999999997,0.0,-0.05000000000001137,0.08000000000000007,7.3500000000000085,0.0,1.1499999999999915,0.03200000000000003,88.30000000000001,0.0,116.70000000000002,0.16600000000000037,73.5,0.0,95.35000000000008,3.334999999999999,58.2999999999999,2.3100000000000005,10.5,1.5940000000000003,-50.14999999999998,-12.32311111111111,-14.038,-11.1265,448.2083333333333,3696.832,3594.112,3335.142,3556.5686,-53.891999999999825,3642.94
1.33,-11.29,-11.537,-11.162,-11.275,-11.275,-14.055,-14.055,-14.089,-14.089,-13.986,-13.986,-13.947,-13.947,-13.784,-13.784,-10.228,-8.044,-6.621,119.1,102.65,94.65,90.95,122.25,96.2,88.5,85.69999999999999,85.6,92.25,93.9,176.75,316.35,412.15,455.9,505.3,528.75,494.8,-14.191,-14.278,162.4,151.7,-0.24700000000000166,-16.44999999999999,0.375,-8.0,-0.11299999999999955,-3.700000000000003,0.0,31.299999999999997,-2.7799999999999994,-26.049999999999997,0.0,-7.700000000000003,-0.034000000000000696,-2.8000000000000114,0.0,-0.09999999999999432,0.10299999999999976,6.650000000000006,0.0,1.6500000000000057,0.03900000000000148,82.85,0.0,139.60000000000002,0.16299999999999848,95.79999999999995,0.0,43.75,3.556000000000001,49.400000000000034,2.1839999999999993,23.44999999999999,1.423,-33.94999999999999,-12.286333333333335,-14.02957142857143,-11.068,452.2083333333333,3642.94,3696.832,3387.949,3599.2479999999996,-41.59400000000005,3601.346
1.33,-11.217,-11.491,-11.15,-11.315,-11.315,-14.047,-14.047,-14.078,-14.078,-13.956,-13.956,-13.921,-13.921,-13.724,-13.724,-9.931,-7.626,-6.396,118.3,103.2,94.35,91.35,121.55,96.5,88.05,85.6,85.95,91.45,103.1,172.10000000000002,324.15,430.45,449.0,503.0,511.2000000000001,500.4500000000001,-14.176,-14.265,163.5,148.0,-0.27399999999999913,-15.099999999999994,0.3409999999999993,-8.850000000000009,-0.16499999999999915,-3.0,0.0,30.200000000000003,-2.732000000000001,-25.049999999999997,0.0,-8.450000000000003,-0.030999999999998806,-2.450000000000003,0.0,0.3500000000000085,0.12199999999999989,5.5,0.0,11.649999999999991,0.03500000000000014,69.00000000000003,0.0,152.04999999999995,0.19699999999999918,106.30000000000001,0.0,18.55000000000001,3.793000000000001,54.0,2.304999999999999,8.200000000000102,1.2300000000000004,-10.75,-12.216277777777776,-14.011857142857142,-10.886999999999999,453.04166666666674,3601.346,3642.94,3461.01,3617.4047999999993,-49.552000000000135,3551.794
1.33,-11.179,-11.506,-11.126,-11.217,-11.217,-14.021,-14.021,-14.044,-14.044,-14.015,-14.015,-14.02,-14.02,-9.323,-9.323,-9.784,-7.059,-5.608,118.0,103.7,94.25,91.7,121.4,97.05,87.65,85.55000000000001,86.25,92.6,100.8,183.7,332.0,442.2000000000001,463.95,501.6,509.45,495.4,-14.174,-14.268,164.6,145.5,-0.32699999999999996,-14.299999999999997,0.3800000000000008,-9.450000000000003,-0.09100000000000108,-2.549999999999997,0.0,29.700000000000003,-2.8040000000000003,-24.35000000000001,0.0,-9.399999999999991,-0.022999999999999687,-2.0999999999999943,0.0,0.6999999999999886,0.028999999999999915,6.349999999999994,0.0,8.200000000000003,-0.004999999999999005,82.89999999999999,0.0,148.3,4.696999999999999,110.2000000000001,0.0,21.749999999999886,-0.4610000000000003,37.650000000000034,2.7250000000000005,7.849999999999966,1.4510000000000005,-14.050000000000011,-11.641222222222222,-14.025714285714285,-9.186166666666665,457.43333333333334,3551.794,3601.346,3594.112,3611.3284,11.93600000000015,3563.73
1.33,-11.221,-11.516,-11.15,-11.209,-11.209,-14.081,-14.081,-14.11,-14.11,-14.044,-14.044,-14.027,-14.027,-9.472,-9.472,-9.868,-7.217,-5.548,118.3,103.9,94.35,91.55,122.3,97.25,87.5,85.35,86.7,93.3,98.2,194.6,326.0,453.2,482.1,519.55,516.1,489.05,-14.236,-14.327,165.4,144.4,-0.29499999999999993,-14.399999999999991,0.36599999999999966,-9.550000000000011,-0.058999999999999275,-2.799999999999997,0.0,30.75,-2.872,-25.049999999999997,0.0,-9.75,-0.028999999999999915,-2.1500000000000057,0.0,1.3500000000000085,0.06599999999999895,6.599999999999994,0.0,4.900000000000006,0.017000000000001236,96.39999999999999,0.0,131.4,4.555,127.19999999999999,0.0,28.900000000000034,-0.3960000000000008,37.44999999999993,2.6510000000000007,-3.449999999999932,1.6689999999999996,-27.05000000000001,-11.689222222222222,-14.071,-9.267333333333333,464.3333333333334,3563.73,3551.794,3696.832,3576.9678,-38.70100000000002,3525.029
1.33,-11.3,-11.559,-11.11,-11.189,-11.189,-14.107,-14.107,-14.13,-14.13,-14.063,-14.063,-14.04,-14.04,-9.514,-9.514,-10.058,-7.742,-6.213,118.5,103.2,94.9,91.3,122.5,97.45,87.4,85.1,86.4,94.05,100.45,202.5,323.7,441.2000000000001,488.9,521.0,515.9,486.05,-14.223,-14.315,164.6,144.6,-0.25899999999999856,-15.299999999999997,0.44899999999999984,-8.299999999999997,-0.07900000000000063,-3.6000000000000085,0.0,31.200000000000003,-2.9179999999999993,-25.049999999999997,0.0,-10.049999999999997,-0.023000000000001464,-2.3000000000000114,0.0,1.3000000000000114,0.06700000000000017,7.6499999999999915,0.0,6.400000000000006,0.023000000000001464,102.05,0.0,121.19999999999999,4.526,117.50000000000011,0.0,47.699999999999875,-0.5440000000000005,32.10000000000002,2.316,-5.100000000000023,1.529,-29.849999999999966,-11.781555555555554,-14.091428571428574,-9.513499999999999,462.79166666666674,3525.029,3563.73,3642.94,3528.2843999999996,-125.50599999999986,3399.523
1.33,-11.362,-11.576,-11.113,-11.215,-11.215,-14.121,-14.121,-14.138,-14.138,-14.017,-14.017,-13.982,-13.982,-10.588,-10.588,-10.014,-7.789,-6.279,118.8,102.8,95.1,91.05,123.3,97.8,87.5,84.9,86.15,93.4,102.4,202.75,324.1,430.75,486.2,514.2,508.9,482.5,-14.249,-14.338,164.0,145.5,-0.2140000000000004,-16.0,0.46300000000000097,-7.700000000000003,-0.10200000000000031,-4.049999999999997,0.0,32.25,-2.9060000000000006,-25.5,0.0,-10.299999999999997,-0.01699999999999946,-2.5999999999999943,0.0,1.25,0.12100000000000044,7.25,0.0,9.0,0.03500000000000014,100.35,0.0,121.35000000000002,3.394,106.64999999999998,0.0,55.44999999999999,0.5739999999999998,28.000000000000057,2.2249999999999996,-5.300000000000068,1.5099999999999998,-26.399999999999977,-11.903055555555556,-14.076285714285714,-9.873333333333333,457.77500000000003,3399.523,3525.029,3601.346,3471.2095999999997,-83.55099999999993,3315.972
1.33,-11.187,-11.838,-11.157,-11.278,-11.278,-14.078,-14.078,-14.115,-14.115,-13.861,-13.861,-13.821,-13.821,-10.494,-10.494,-9.632,-6.922,-5.573,118.75,102.95,95.5,91.3,125.1,98.45,87.75,84.85,86.05,92.55,102.5,214.75,328.9,431.5,480.2,508.7,502.1,481.95,-14.217,-14.298,164.3,147.1,-0.6509999999999998,-15.799999999999997,0.6809999999999992,-7.450000000000003,-0.12100000000000044,-4.200000000000003,0.0,33.8,-2.799999999999999,-26.64999999999999,0.0,-10.700000000000003,-0.03700000000000081,-2.9000000000000057,0.0,1.2000000000000028,0.25399999999999956,6.5,0.0,9.950000000000003,0.040000000000000924,112.25,0.0,114.14999999999998,3.327,102.60000000000002,0.0,48.69999999999999,0.8620000000000001,28.5,2.71,-6.599999999999966,1.3489999999999993,-20.150000000000034,-11.755722222222223,-13.989857142857144,-9.489333333333333,455.55833333333334,3315.972,3399.523,3551.794,3443.7934,98.74099999999999,3414.713
1.33,-11.071,-11.298,-11.164,-11.264,-11.264,-14.001,-14.001,-13.987,-13.987,-14.042,-14.042,-13.826,-13.826,-10.66,-10.66,-7.664,-5.968,-4.755,118.35,103.1,95.25,91.95,125.45,99.45,87.94999999999999,84.75,85.9,91.45,98.25,241.95,344.20000000000005,432.7,472.9500000000001,509.25,506.3,479.05,-14.094,-14.117,164.9,148.7,-0.2270000000000003,-15.25,0.13400000000000034,-7.849999999999994,-0.09999999999999964,-3.299999999999997,0.0,33.5,-2.737,-26.0,0.0,-11.500000000000014,0.013999999999999346,-3.1999999999999886,0.0,1.1500000000000057,-0.054999999999999716,5.549999999999997,0.0,6.799999999999997,0.2159999999999993,143.7,0.0,102.25000000000006,3.1660000000000004,88.49999999999994,0.0,40.250000000000114,2.9960000000000004,36.2999999999999,1.6959999999999997,-2.9499999999999886,1.213,-27.25,-11.526666666666664,-13.983714285714285,-8.922166666666667,457.40833333333336,3414.713,3315.972,3563.73,3426.2152,61.12599999999975,3475.839
1.33,-11.194,-11.354,-11.196,-11.301,-11.301,-14.11,-14.11,-14.127,-14.127,-14.038,-14.038,-13.998,-13.998,-10.743,-10.743,-7.758,-6.401,-5.304,117.45,103.2,94.8,92.15,125.45,100.8,88.25,84.9,86.1,90.55,95.85,263.7,358.6,431.05,468.05,506.85,510.65,476.5,-14.221,-14.375,165.0,149.6,-0.15999999999999837,-14.25,0.15799999999999947,-8.400000000000006,-0.10500000000000043,-2.6499999999999915,0.0,33.3,-2.8089999999999993,-24.650000000000006,0.0,-12.549999999999997,-0.017000000000001236,-3.3499999999999943,0.0,1.1999999999999886,0.08900000000000041,4.450000000000003,0.0,5.299999999999997,0.040000000000000924,167.85,0.0,94.90000000000003,3.254999999999999,72.44999999999999,0.0,37.0,2.9850000000000003,38.80000000000001,1.3570000000000002,3.7999999999999545,1.0969999999999995,-34.14999999999998,-11.657833333333333,-14.078285714285714,-9.157833333333334,458.61666666666673,3475.839,3414.713,3525.029,3454.4270000000006,190.24900000000025,3666.088
1.33,-11.089,-11.297,-11.139,-11.287,-11.287,-14.129,-14.129,-14.144,-14.144,-13.954,-13.954,-13.958,-13.958,-10.613,-10.613,-7.739,-6.137,-4.837,116.4,103.2,94.85,92.25,122.9,101.7,88.35,85.25,86.19999999999999,90.95,94.0,269.65,381.7000000000001,428.95,467.25,506.9,509.5,474.35,-14.248,-14.307,167.6,150.5,-0.20800000000000018,-13.200000000000003,0.15800000000000125,-8.350000000000009,-0.14800000000000146,-2.5999999999999943,0.0,30.650000000000006,-2.8419999999999987,-21.200000000000003,0.0,-13.350000000000009,-0.015000000000000568,-3.0999999999999943,0.0,0.9499999999999886,0.1899999999999995,4.750000000000014,0.0,3.049999999999997,-0.0039999999999995595,175.64999999999998,0.0,112.05000000000013,3.3450000000000006,47.249999999999886,0.0,38.30000000000001,2.8739999999999997,39.64999999999998,1.6020000000000003,2.6000000000000227,1.2999999999999998,-35.14999999999998,-11.578222222222223,-14.058857142857144,-8.982833333333332,461.44166666666666,3666.088,3475.839,3399.523,3555.6277999999998,239.43899999999985,3905.527
1.33,-11.276,-11.551,-11.191,-11.282,-11.282,-14.043,-14.043,-14.037,-14.037,-14.049,-14.049,-13.995,-13.995,-8.886,-8.886,-7.456,-6.073,-5.08,116.0,103.05,95.05,92.15,120.3,101.4,88.7,85.5,86.35,90.7,93.6,273.8,405.35,431.7,466.2,510.9,509.95,472.5,-14.199,-14.291,169.7,150.0,-0.27500000000000036,-12.950000000000003,0.35999999999999943,-8.0,-0.0909999999999993,-2.8999999999999915,0.0,28.14999999999999,-2.7609999999999992,-18.89999999999999,0.0,-12.700000000000003,0.005999999999998451,-3.200000000000003,0.0,0.8499999999999943,-0.011999999999998678,4.3500000000000085,0.0,2.8999999999999915,0.05400000000000027,180.20000000000002,0.0,131.55,5.109,26.349999999999966,0.0,34.5,1.4299999999999988,44.69999999999999,1.383,-0.9499999999999886,0.9930000000000003,-37.44999999999999,-11.400611111111113,-14.03614285714286,-8.395999999999999,466.09999999999997,3905.527,3666.088,3315.972,3627.1699999999996,-231.84400000000005,3673.683
1.33,-11.367,-11.572,-13.063,-13.483,-13.483,-14.122,-14.122,-14.137,-14.137,-14.006,-14.006,-14.017,-14.017,-8.52,-8.52,-7.187,-5.915,-4.96,116.25,102.6,95.0,91.8,119.15,100.2,89.19999999999999,85.6,86.19999999999999,90.3,93.55,287.5,411.85,432.45,464.4500000000001,513.4,511.8,470.35,-14.239,-14.33,170.7,148.9,-0.2049999999999983,-13.650000000000006,-1.4910000000000014,-7.599999999999994,-0.41999999999999993,-3.200000000000003,0.0,27.35000000000001,-0.6389999999999993,-18.950000000000003,0.0,-11.000000000000014,-0.015000000000000568,-3.5999999999999943,0.0,0.5999999999999943,0.13100000000000023,4.1000000000000085,0.0,3.25,-0.010999999999999233,193.95,0.0,124.35000000000002,5.497,20.599999999999966,0.0,32.000000000000114,1.3329999999999993,48.949999999999875,1.2720000000000002,-1.599999999999966,0.9550000000000001,-41.44999999999999,-11.701888888888892,-14.078142857142856,-8.1865,467.3833333333334,3673.683,3905.527,3414.713,3666.5942000000005,-61.84900000000016,3611.834
1.33,-11.465,-11.674,-10.569,-10.985,-10.985,-14.062,-14.062,-14.095,-14.095,-14.021,-14.021,-13.987,-13.987,-8.738,-8.738,-7.247,-5.945,-4.868,116.45,101.7,95.25,91.8,118.45,99.8,89.3,85.80000000000001,86.1,90.45,96.0,256.75,411.05,436.15,463.4500000000001,504.9,501.9,470.0,-14.244,-14.303,171.0,146.8,-0.20899999999999963,-14.75,1.1049999999999986,-6.450000000000003,-0.4159999999999986,-3.450000000000003,0.0,26.650000000000006,-3.077,-18.650000000000006,0.0,-10.5,-0.03300000000000125,-3.499999999999986,0.0,0.29999999999998295,0.07399999999999984,4.3500000000000085,0.0,5.549999999999997,0.034000000000000696,160.75,0.0,154.3,5.2490000000000006,25.099999999999966,0.0,27.300000000000125,1.4909999999999997,41.449999999999875,1.3019999999999996,-3.0,1.077,-31.899999999999977,-11.308,-14.049000000000001,-8.253833333333334,464.57500000000005,3611.834,3673.683,3475.839,3657.4074,-181.92899999999963,3429.905
